sample_id,smiles,split,n_heavy_atoms
zinc-09fd7a57ba933d0a,CC(CS(C)(=O)=O)NC(=O)N(C)CC1=CC=C(Cl)C(F)=C1,train,21
zinc-4a4393f007e14f47,CCOC1=CC=CC=C1NCC1=NN=C(C2=CC=CC=C2)N1C,train,23
zinc-9649e59076c5611b,CC(C)CCC(=O)NNC(=O)CSC1=NC2=CC=CC=C2O1,train,22
zinc-97078009745670d2,COC1=CC=C(OC2=C(Cl)C(=O)N(C3=CC=CC(Cl)=C3)C2=O)C=C1,train,24
zinc-08a01f6de6794968,CC(C)N(CC1CCCCO1)C(=O)C1=CC=CC(N2C(=O)CCC2=O)=C1,train,26
zinc-1852fc8909ded866,CCC(CNC(=O)NCC1=NN=CN1CC)C1=CC=CC=C1,train,22
zinc-21648d4e139b9999,CC1=CC=C(CNC2=CC=C(CN3CCCC3=O)C=C2)C(C)=C1,train,23
zinc-f96949ed9a55dd25,CC(=O)N1CCN(C(C)C(=O)NC2=CC=C(N3CCCC3=O)C=C2)CC1,train,26
zinc-30debb27f82efb6d,CC1=NN(C2CCS(=O)(=O)C2)C2=C1C(C1=CC=CC(Cl)=C1)CC(O)=N2,train,25
zinc-6498f35f38ef5d65,O=C1CCC(CCC(=O)N2CCC(C3=CC=C4OCOC4=C3)C(O)C2)=NN1,train,27
zinc-f2b96b6ab4e9cf15,CCC(C)C[NH2+]C(C1=CC=C(F)C(F)=C1)C1=NOC=N1,train,20
zinc-98900dc504cef900,C#CCNC(=O)NC(C)C1=CC=C(NC(=O)C2=CC=C(F)C=C2)C=C1,train,25
zinc-94f571dc69f96d95,CC1=CC=C(Cl)C=C1NC(=O)C[NH2+]CC(C1=CC=CC=C1)[NH+](C)C,train,24
zinc-2cff48c022045750,CCCOC1=CC=C(C=C2N=C(C3=CC([N+](=O)[O-])=CC=C3Cl)OC2=O)C=C1,train,27
zinc-7fc32053329811b4,CC(=O)C1=C(O)C(=O)NC1C1=CC=CN=C1,train,16
zinc-7232285172e068e5,CN(C)C(=O)C(C1=CC=CC=C1)N1N=NC(C2=CC=C(F)C=C2)=N1,train,24
zinc-cb5a21d3baafd198,CCCCCN(CCO)C1=NC=NC2=CC=C(F)C=C21,train,20
zinc-9b379d7c6a8b20c0,CC1=CC(NC2=CC=C([N+](=O)[O-])C(C)=N2)=NN1C,train,18
zinc-523256c51b9a6a21,CC(C)CNC(=O)C(C)S(=O)CC1=NN(C2=CC=C(F)C=C2)C=C1,train,24
zinc-bbdd73179679bbd7,CC1=CN2C(=NC(C)=C2CN(C)C(=O)CC(C)N2C=CC=C2)S1,train,23
zinc-a6bc9560555c1a13,COC(=O)C=C1SC(=CC2=CC=C(C3=CC(Cl)=CC=C3Cl)O2)C(=O)N1CC(=O)N(C)C,train,31
zinc-1b5b3e464e1d8849,CCS(=O)C1CCCCC1NC(=O)NN1C=NC2=CC=CC=C21,train,23
zinc-762242b806577774,CCCOC1=CC=CC(C2C[NH+]=C(N)N2CCC)=C1,train,19
zinc-26bfaaeade988447,COC1=CC=CC=C1OC1=NC=NC2=C1OC1=CC=CC=C12,train,22
zinc-d21175bf9a4dac5c,CC([NH2+]C1CCCSC1C)C1=CC=CN=C1,train,16
zinc-653ef0094c026974,CC[NH2+]C(CC1=CC=CC(O)=C1)C1=CC(F)=CC=C1C,train,20
zinc-daca96000bb616e5,COC1=CC=C(C2=NC(=CC3=CC=C4OCOC4=C3)C(=O)O2)C=C1OC,train,26
zinc-a415146329a86070,CCOC(=O)N1CCN(C(=O)C2=CC3=C(C=CO3)N2CC2=CC=CC=C2)CC1,train,28
zinc-bbde4bc515924330,COC1=CC=CC(N2CCC(CNC(=O)C3=C(C)OC(C)=C3C)C2)=C1,train,25
zinc-aaa8da6d6ea2f23f,COC1=CC=C(C)C(NC(=O)N2CCCC2C2=C(C)NN=C2C)=C1,train,24
zinc-1c99888876b48c7f,CCCN(C(=O)C1=CC=NC=C1F)C1CCC([NH3+])CC1,train,20
zinc-f41f9fbdafca5fc2,CC(C)(C)C(=O)NC1=NC2=C(CC3C(C)(CO)C(O)CCC3(C)C2CC(=O)[O-])S1,train,29
zinc-5193a638c7c2e478,CCCOC1CCC[NH+](CC2=C(C)N(CC3=CC=CC=C3)N=C2C)CC1,train,26
zinc-f5ee4e528607a3a4,CC[NH+](CC)CC1=CC=CC(NC(=O)CNC(C)=O)=C1,train,20
zinc-3a618ebe9915dd93,CC(OC1=CC=CC(C#N)=C1)C(=O)N1CCCCCC1C1=CC=NC=C1,train,26
zinc-5fcd485df006c925,O=C(C1=CC=C(N2C=CC=C2)N=C1)N1CCOC2CCCCC21,train,23
zinc-50137c20d1eb0dd2,CC(C)(C)OC1CCC([NH3+])(C(N)=O)C1,train,14
zinc-a46be2ebace68c4b,CC1=C(C(=O)N2CCC3(CC2)OCCO3)SC2=NC(C3=CC=C(F)C=C3)=CN21,train,28
zinc-d26e48d75f864524,FC(F)(F)CC1=CC=CC=C1Br,train,12
zinc-1a13170408717f1f,CC1=CC=C(CC(=O)NCC2=CC=CC(NS(C)(=O)=O)=C2)C=C1C,train,24
zinc-88a351b70f6de38f,CC1=NN(CC(C)(C)C(=O)NN)C=C1,train,14
zinc-c9a64583365d9c12,CCOC1=CC=C2C=C(S(=O)(=O)NCC3=CC=CC=N3)C=CC2=C1,train,24
zinc-237b12978b4c489e,O=C(CC(C1=CC=CC=C1)N1CCOCC1)C1=CC=CC=C1,train,22
zinc-6a41026b62006e99,COC1=CC=C2C(C)=C(CC(=O)NC3=CC=CC=N3)C(=O)OC2=C1C,train,25
zinc-e97c7c428e46d320,N#CC1=CC=C(C2C3C(=O)N(C4=CC=CC=C4Cl)C(=O)C3ON2C2=CC=CC=C2)C=C1,train,31
zinc-b013b80953029912,[NH3+]C1C=C(CC2=NC(C3=CC=CC=C3)=CS2)CCC1,train,19
zinc-1afd7edb989e3eaa,CC(C)C1=CC(C#N)=CC2=C1OC(C1=CC=C(C(=O)[O-])C=C1)=N2,train,23
zinc-138054f5aefb7020,NC1=NN=C(SCC(=O)NC(=O)C2COC3=CC=CC=C3O2)S1,train,23
zinc-93b23f8552783309,CCCN1CC(=O)N2C(CC3=C(NC4=CC=CC=C43)C2C2=CC=C(C(C)C)C=C2)C1=O,train,31
zinc-be6ee510f76b0885,COC1=C(C[NH+](C)CC2=CC(Br)=CS2)SC=C1,train,17
zinc-9b25abe32c86aff1,CCN1N=C(C)C2=C1N(CCC[NH+](C)C)C(C(C)Cl)=N2,train,20
zinc-a734ff12b3b75780,CC1CN(C(=O)CCCC[NH3+])CC1C,train,14
zinc-e099411e56214444,CCC1=CC=CC=C1NC(=O)N1CCN(CCN2C(C)=NC3=CC=CN=C32)CC1,train,29
zinc-df8abe3679aa089d,CC1=CC=C(C2=CSC(NC(=O)CN3C(=O)NC4(CCCCC4C)C3=O)=N2)C=C1,train,29
zinc-ebb6c2caf16e7a40,CC1CCCC(C)C1NC(=O)NC(CCO)C1=CC=CS1,train,21
zinc-023d5e8401859ee8,CSC1=CC=CC(NC(=O)C2CCN(S(=O)(=O)N(C)C)CC2)=C1,train,23
zinc-148b8364030f8d00,CSCC(C)OC(=O)C=CC1=CC=NC(Cl)=C1,train,17
zinc-6a34ee297201368e,CCC1=NN=C(NC(=O)CC2=CC=C3CCCCC3=C2)S1,train,21
zinc-0daff6572c683b09,CC(O)(CNCC1=CN(C2=CC=C(F)C=C2)N=C1)C1=CSC=C1,train,23
zinc-ef45a9855cbd17d1,CC1=CC=CC(C[NH+]2CCCC3(CCN(CC4=NC5=CC=CC=C5N4C)C3)C2)=C1,train,29
zinc-093edcfe46bba692,C#CCOC1=CC=C2C=CC=CC2=C1CN(C)C(C)CC#N,train,22
zinc-a0e1ce4a034f9f05,CC1=CC=C(CC(=O)N2CCC(C(O)C3=CC=CC=C3)CC2)C=N1,train,24
zinc-865ef041dbe46471,CC(C)C(C)CC(=O)C(C#N)C(=O)NCC1=CC=CC=C1,train,21
zinc-bfcfe7b599c82c51,CC1=CC=C(CN(C)C(=O)C2=CC(S(=O)(=O)N3CCCC3)=CC=C2Br)O1,train,26
zinc-68623f7397103ae6,COC1=CC=C(CNC(=O)NC2CC[NH+](CC3CCOC3)CC2)C=C1,train,25
zinc-dd675403fe0b6a0a,CC(CC1=CC=CC=C1)NC(=O)C1=CC=C(N)C=C1,train,19
zinc-8f92ed156d6c6d3d,COC(=O)C1CCN(C(=O)CN(C2=CC=C(C)C(Cl)=C2)S(=O)(=O)C2=CC=CC=C2)CC1,train,31
zinc-f321383a587f3eaf,CC1=CC(OS(=O)(=O)C2=CC=CC=C2)=CC2=C1OC(=O)S2,train,21
zinc-87d37d76e2a89c2b,COC1=CC=CC=C1N1CC2=CC=CC(N)=C2C1,train,18
zinc-d9214da5d85927ee,CS(=O)(=O)N1CCC(C2=NN(CC3=C(F)C=CC=C3Cl)C(=O)N2C2=CC=CS2)CC1,train,30
zinc-2a602b4438386611,O=C(C1=CC=CC=C1[N-]S(=O)(=O)C1=CC=CC=C1OC(F)(F)F)N1CCCC1,train,28
zinc-198d6e20aa166549,CC(=O)C1=CC=C(NC(=O)C(C)OC2=CC=C(Cl)C=C2)C=C1,train,22
zinc-f9c668d5d796b00a,CCS(=O)C1CCCCC1NC(=O)C1=NN(C)C(C)=C1,train,20
zinc-3301baf011934bfb,CC(C)C(C)N1C(SCC(=O)[O-])=NC2=CC(Br)=CN=C21,train,20
zinc-aba3660de1b13793,CC1=CC=C(CC(=O)[O-])N1C1=CC=C(F)C=C1,train,17
zinc-8c0fbf36ed8603be,CCC(C)(C)N1C(=O)C2CCCN2C(=O)C1C(C)C,train,19
zinc-b891ac01d47fd63e,CC([NH3+])C1=NN=C(CC23CC4CC(C)(CC(C)(C4)C2)C3)S1,train,21
zinc-ee47db5b2d28f485,CC1CCC2=C(C1)C(C(=O)N1CCC(C3NC4=CC=CC=C4S(=O)(=O)N3)CC1)=NO2,train,30
zinc-f9f4e51a1d3f0aff,CC(C)[NH2+]C1(CO)CCCC1CCN1CCOCC1(C)C,train,21
zinc-5ac8380b33ad5942,CC1=CN=C2C(=C1)N=C(C(C)Cl)N2CC1CCS(=O)(=O)C1,train,21
zinc-55725f00e0dd12d8,CCCC(=O)NC1=CC=CC(C(=O)NC(C(=O)[O-])C2=C(C)NN=C2C)=C1,train,26
zinc-0320a0f779196ff2,COC1=CC=C(C(=O)N2CC[NH+](CC3=NC(=O)C4=C(N3)SC3=C4CCCC3)CC2)C=C1OC,train,33
zinc-e01f32eef2e14e37,CC(C)CNC(=O)C1=CN(C(C)C)C=C(C(=O)N2CCCC(C)C2)C1=O,train,26
zinc-c1f743db056104d8,CCC1=CC=CC=C1OCC(C)(C)C(=O)NN,train,17
zinc-f5abe3b6bdc1afc4,CC(OC(=O)C(C)N1C(=O)C2=CC(Cl)=C(Cl)C=C2C1=O)C(=O)N1CCNC1=O,train,28
zinc-1be5400807458533,COC1=CC=C(C2(C)NC(=O)N(N=CC3=C(C)N(C4=CC=CC=C4)N=C3C)C2=O)C=C1,train,31
zinc-fd5a218e96dfd980,CC(CNC(=O)C(O)C1=CC=CC=C1)OC1=CC=C(F)C=C1,train,22
zinc-c7e8c0fd3f3b3c09,O=C(C1[N-]C(C2=CC=CC3N=CC=C23)=NO1)N1CCN(C2=CC=C(F)C=C2)CC1,train,29
zinc-f93d84e03bda2e45,CC(=NNC(=O)C1=CC=C(Cl)C=C1Cl)C1=CC=C(NC(=O)C2CCC2)C=C1,train,27
zinc-f7b095f0121dd9c7,CN(CCC1=CC=CS1)C1=CC(Br)=CC(F)=C1C(N)=O,train,20
zinc-06c998a2638776eb,COC1=CC=CC=C1OCCC(=O)NC1(C)CC2=CC=CC=C2C1,train,24
zinc-a07809b5d48c55b6,CCN1C(SCC(=O)NC2=CC=C(C)C(Cl)=C2)=NN=C1C1CCCN1C(=O)C1=CC=C(C)C=C1,train,34
zinc-a0db2673ffd6fbe9,CN1N=CC(N2CCC(CNC(=O)C3=CNC(C4=CC=CC=C4)=N3)C2)=CC1=O,train,28
zinc-1d6fcfc471a41cb3,CC1=C(C)C(C(=O)OC(C)C)=C(NC(=O)C2=CC=CC=C2Cl)S1,train,23
zinc-3d29c202899b498a,CS(=O)(=O)NC1=CC=CC(CNC(=O)CC2=NNC(=O)C3=CC=CC=C32)=C1,train,27
zinc-5d7cd0f1ea91466a,CC1=CC=CC(C)=C1NC(=S)N(C)CC1=CN(C)C2=CC=CC=C12,train,24
zinc-be8d5c1529e739c5,CC1=CC=C(N2C(=O)C3C4CCCN4C4(C(=O)NC5=CC=C(C)C=C54)C3C2=O)C(Br)=C1,train,31
zinc-c6826faef57f1f55,CC1=CC=C(CN2CCCN3N=C(C(=O)NCC4=CC=CC=C4Br)C=C3C2=O)C=C1,train,30
zinc-5b912d0007522a04,COC1=C(OC(C)=O)C=CC(C=NNC(=O)C2=CC=CC=C2)=C1[N+](=O)[O-],train,26
zinc-f4d4f0fb3d0ec1ca,O=C([O-])C1=CC=C2OCCOCCOCCOC2=C1,train,19
zinc-38bd857198be57ed,COC1=CC=CC=C1NC(=[NH2+])SCC1=CC=CC(C(N)=O)=C1,train,22
zinc-60c7f6d56744ee02,COC(=O)C1CN(C(=O)C2=C(F)C=C(Br)C=C2F)CC1C,train,21
zinc-ca28b24b40500156,CCCN(CCC)C(=O)CN1CCN(C(=O)C2CC2C)CC1,train,22
zinc-90c5edc3f9897b04,CCOCC1CCN(C(=O)C2=CC(S(=O)(=O)NC)=CC=C2C)C1,train,23
zinc-cdcca0cf76385de9,CC(=CC1=CC=CC=C1)C[NH2+]C1CCCC(S(C)(=O)=O)C1,train,21
zinc-76d326744b1426f4,CN1C=C[NH+]=C1CC(O)CC1=CC=C(Br)C=C1,train,17
zinc-47dbebdf3d8d99cd,CC1=CC2=NNC(=O)N2C(N2CCOCC2)=N1,train,17
zinc-a61466ada4560dd1,C[NH+]1CCCC(CNC(=O)N2CCC(CSC3=CC=CC=C3)C2)C1,train,24
zinc-4b29eac2d7432454,CCOC1=CC=C(C(=O)N2CCCC(O)C2)C=C1,train,18
zinc-9d6ca32fcdfebb06,CC1=NC(CN(C)C2CS(=O)(=O)CC2O)=CO1,train,17
zinc-ea69ed7c2f06e151,COCCCNC(=O)CCC1=CC=CC=C1Cl,train,17
zinc-325dae471c53b83a,CCOC1=CC=C(NC(C)C2=CC=C(F)C=C2F)C=C1CO,train,22
zinc-bfe5ba5988c510fb,CC1=CN=CC(C(=O)N2CC3C(C2)C3(C)C)=C1,train,17
zinc-edde9f607e33e614,CC1=CC=CC(C)=C1NC(=O)C(C)ON=CC(=O)NC1=CC=C(F)C=C1,train,26
zinc-75a07b6998df3145,CC1=C(C)C([O-])=NN(CCCCCS)C1=O,train,16
zinc-29bc6a5bcebfce6a,CCN1C(N)=[NH+]CC1C1=CC=C(C)S1,train,14
zinc-2f2d7c5eb5c1c3ed,CC1=NSN=C1COC1=CC=CC(C(=O)NC2=CC=CC=C2Cl)=C1,train,24
zinc-629298c28ef6fca0,CNC(=O)C1=C(NC(=O)C2=CC3=CC=CC=C3OC2=O)SC(C)=C1C,train,25
zinc-c3c03a4f2c009ce8,CC(CC1=CC=CS1)N(C)C1=CC=C(C=O)C=C1[N+](=O)[O-],train,21
zinc-492fecdbe2090222,CC1=CC=CC(NC(=O)C(=O)NCC23CC4CC(CC(C4)C2)C3)=C1,train,24
zinc-ba93f1ef2feb5223,COC1=CC=C(Cl)C2=C1N=C(N1CCN(C3=NC4=C(S(C)(=O)=O)C=CC=C4S3)CC1)S2,train,31
zinc-557e25346522a957,CC(=O)NC1=CC=C(C)C(NC(C)C(=O)NC2=CC(C)=NO2)=C1,train,23
zinc-60d53effa5fc6392,CC1=C(C=CC(=O)[O-])SC(C(=O)NC2CC2)=C1,train,17
zinc-96debf23c34d66e8,COC1=CC=C(NC(=O)C2=CC=C([N+](=O)[O-])C=C2)C2=CC=CC=C12,train,24
zinc-d3c868395274c541,CCCOC1=CC=C(C(=O)NC2=CC=C(C)C=C2Cl)C=C1,train,21
zinc-d72baa72c7da3b46,CCN1CC(C2CCCCC2)[NH2+]CC2=CC=CC=C21,train,19
zinc-a30c64f2300cb1e9,COCC1CCN(C(=O)C2=NOC(COC3=CC=C(C)C(C)=C3)=C2)C1,train,25
zinc-90847828253ee29c,CC=CC1=CN=C(C2=CC=CN=C2)N=C1C1CCN(C(=O)C(C)OC2=CC=CC=C2)CC1,train,32
zinc-4b33f95157f3a585,CC1=NN=NN1C1=CC=CC(NC(=O)N2CC(C)CC(C)C2)=C1,train,23
zinc-df749d565729e3c1,CC1(C)CN(C2=CC=C(C#N)C=C2C(F)(F)F)CCO1,train,20
zinc-073830b7fe6fa46d,CC(=O)NC(CC(=O)N1CCN(C)CC1C1=CC=CC=C1)C1=CC=CS1,train,26
zinc-4812e2bd1371b0ba,C#CCN(CC#C)C(=O)C1=NN(C2=CC=C(F)C=C2)C(C(N)=O)C1,train,24
zinc-4203c5b760290b0d,CCNC(=O)NC1(C(=O)NCC(C)N2CCOCC2)CCCC1,train,23
zinc-e1cd37631ba30537,O=C([O-])CCC(=O)OC1N=C(C2=CC=CC=C2)C2=CC(Br)=CC=C2NC1=O,train,27
zinc-9799125180a88443,CCC1(C)NC(=O)CN(CC2=CC(C)=C(F)C(C)=C2)C1=O,train,21
zinc-38744f1baebebac8,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,train,34
zinc-67d2b6db57fed761,CCS(=O)(=O)CC(C)[NH2+]C(C)C1=CC=CC(C2=CC=NC=C2)=C1,train,23
zinc-198b9c74a88f2141,CSC1=NC([O-])=C(C(=O)NCCCC2=NC3=C(CCCC3)S2)C=C1C#N,train,26
zinc-259128bc1a43b830,O=C(CSC1=CC=CC=C1C(=O)[O-])NCC1=CC=C(Cl)C=C1,train,22
zinc-4df7d59dfd9eeeac,COC1=CC2=NN=C3C(=C2C=C1OC)C(C)=NN3CC1=CC=CC=C1,train,25
zinc-c81aaab047e2882c,O=C(C[NH+]1CCCC1)N1CCC(C2=NNC=C2C2=CC=CC(F)=C2)CC1,train,26
zinc-1b39a355fd410c40,CC1=CC(C(F)(F)F)=NC2=NC(NC(=O)C3=CC=CO3)=CC=C12,train,23
zinc-efb6823eeb93c408,CC1CC([NH2+]C(C2=CC=CS2)C2CCCC2)CS1,train,18
zinc-87a4829ad481276e,CC1CCN(S(=O)(=O)C2=CC=CC(C3=NN=C(C4=CC=CC([N+](=O)[O-])=C4)O3)=C2)CC1,train,30
zinc-d2b7e908981eb199,CCC(C)(COC1=NC=CC=C1Cl)[NH2+]CC1=C(C)N(C)N=C1,train,22
zinc-8a7d72b6eaea3dfb,CC(C)C1=CC=C(OCC(=O)N2CCC(CN3C=C[NH+]=C3)CC2)C=C1,train,25
zinc-34d506035157b098,COC1=CC=C(S(=O)(=O)NC2=NOC(C(C)(C)C)=C2)C=C1,train,21
zinc-60e86b177a5c0ff9,CCCS(=O)(=O)N1CCC2=CC=C(NC(=O)C3=CC=C(F)C=C3)C=C2C1,train,26
zinc-ceb3e46c5a9e9d48,CCN(CC([NH3+])(CC)CC)C1=CC=CC=C1,train,16
zinc-8d9c92258d6659fb,CC1=CC=C(C(=O)NC2CCCCC2C)C=C1NC(=O)C1=CC=CO1,train,25
zinc-156fa75cae4386b5,COC1=CC=CC=C1C(=O)N1CCC2(CC1)C(=O)N(CC(=O)N1CCOCC1)CN2C1=CC=CC=C1,train,36
zinc-0a7ad7dab0703a16,CC1CCCN(C(=O)NC(CCCO)C2=CC=CC=C2)CC1,train,22
zinc-e545ef9e2bf41d4b,O=C(NN=CC1=CC=C(Cl)C=C1Cl)NC1=CC=CC=C1,train,20
zinc-3b6eb35a9b0569bd,O=S(=O)(NC1CCN(S(=O)(=O)C2=CC=C(Cl)C=C2F)CC1)C1=CC=CS1,train,26
zinc-154151354d956b28,O=C(NC1CC[NH+](CC2CCCC2)C1)C(O)C1=CC=CC=C1,train,22
zinc-3e69bcd1bf296693,CCCNC(=O)CN1CCN(C(=O)C=CC2=CC=CC=C2[N+](=O)[O-])CC1,train,26
zinc-790c8cbd202aa4d0,NC(=S)NN=CC1=CC(Br)=C(N2CCCC2)O1,train,17
zinc-968a0cf50e819411,O=[N+]([O-])C1=CC=C(C2=NC(CN3C=CC(C4=CC=CC=C4)=N3)=CO2)C=C1,train,26
zinc-9d8e4e2cfe3737ad,CC1=CC=C(NC(=S)N(CC2=CC=CC=C2)CC(C)C)C(C)=C1,train,23
zinc-052522f0b70eb7c0,CNS(=O)(=O)C1=CC=CC(C(=O)N2CCC([NH+](C)C)CC2)=C1,train,22
zinc-3849b73ecf278ab8,COC1=CC(CN2CCOC(C3=NC=CS3)C2)=C(SC)C=C1OC,train,24
zinc-9d7520b9b211f772,CC1=CC=CC=C1C=C1OC2=C(C=CC(OC(=O)C(C)C)=C2C)C1=O,train,25
zinc-bcfb1538bdb65364,CC1=CC=C2SC(N(CC3=CC=CO3)C(=O)C3=COCCO3)=NC2=C1C,train,26
zinc-f36b2f89db709062,CC1(C)C(C[NH2+]CC2=CC=C(OC(F)(F)F)C=C2)C1(C)C,train,21
zinc-9130a2037fe9f0cb,CC(NC(=O)C1=CC=C2C=CC=C(F)C2=N1)C1=NN=CN1C,train,22
zinc-aeb876c884b558b3,CC1=CC=C(N2C(C)=CC(C=NNC(=O)C(=O)NC3=CC=C(Cl)C=C3)=C2C)C=C1,train,29
zinc-6f0dcd7ddd7c2791,O=C(CN1C(=O)N(C2=CC=CC=C2)C(=O)C2=C1C=CS2)NC1CCC2=CC=CC=C21,train,30
zinc-13fd452405047c22,CCCCC1=NC(C(C)[NH3+])=CS1,train,12
zinc-267de6aea75f3a13,CC1=NN(C(C)C)C=C1S(=O)(=O)Cl,train,13
zinc-f19d4b12c74ab831,N#CC1(C(O)C2=CC=C(Br)C=C2)CCOC1,train,16
zinc-ea15e1503cab2b4e,CCOC1=CC2=C(C=C1C=CC(=O)OCC1CCCCO1)OC(C)C2,train,25
zinc-c95c86c057f4eff2,NC(=O)C1CCC(C[NH2+]C2CC3CCC2C3)O1,train,17
zinc-004ccabca0f8fa5c,COC1=CC=C([N+](=O)[O-])C=C1NC(=O)C1CCCN1C(=O)C1=CC=CS1,train,26
zinc-0ac4d1cd8696a1d2,CC1(C(=O)NCC2=CC=CC=C2)CN2C(=CC3=C2SC=C3)C(=O)N1CC1=CC=CC=C1,train,31
zinc-50b85f4c5652bc45,CN1CC(=O)N(CC2=NC(Cl)=C3C=NN(C)C3=N2)CC1=O,train,21
zinc-23f64e67043b6c1e,COC1=CC=C(C(C)([NH3+])C2CCOC3(CCCC3)C2)C=C1,train,21
zinc-f5ca9c487324b3e7,CNC1(C(=O)[O-])CCC([NH+](C)C2CCCCCC2)C1,train,19
zinc-3196142bb8b6aaac,CCOC(=O)C[NH2+]C1CCCCC1(C)C,train,15
zinc-da48c895c6405324,COC1=CC=CC2=C1OC1(CC[NH+](C)CC1)N1N=C(C3=CC=C4OCOC4=C3)CC21,train,30
zinc-d9c102cfc1356be5,CC1CCC(C(C)C)C(OC(=O)CN2C=NC3=CC=CC=C3C2=O)C1,train,25
zinc-3c63edfd9eef40cb,CC1=CC=C(C2=NNC=C2C=NNC(=O)C2(C)CC2(Br)Br)C=C1,train,23
zinc-9afdbff3e746ad27,O=C(C1=CC=C(F)C=C1)N1CCN(C(=O)C2=CC=C(F)C=C2F)CC1,train,25
zinc-7ba6893db6eea56b,CCS(=O)(=O)N1CC(C(=O)NC2=CC=C(C)C(C)=C2)OC2=CC=CC=C21,train,26
zinc-46904d04ef5b847a,COC1=CC=CC=C1NC(=O)COC1=CC=CC(C2=NOC(C3=CC=C(F)C=C3)=N2)=C1,train,31
zinc-eb26bc8edc54c3df,CNC1C2=CC(OC)=CC=C2CCC1[NH+](C)C(C)C,train,19
zinc-e29c51cd4a273a98,CCN1N=C(C)C(NC(=O)N(C)C(C)C2=C(C)N=C(C)S2)=C1C,train,23
zinc-9c3807e50f48601d,CC1=NN=C(SC2=CC(=O)N(C3=CC=C(Cl)C=C3)C2=O)S1,train,21
zinc-8b03cc767ec71660,CC1=CC(NC(=O)N2CCCC3CCCC32)=CC=C1N1CCSCC1,train,25
zinc-096e2ae0c5a734e4,CCOC(=O)C1=NN(C2=CC=C3C(=C2)CCN3C(C)=O)C=C1[O-],train,23
zinc-862ea20df3cc6434,CN1C2=CC(F)=CC=C2N=C1CCNC1=CC=C([N+](=O)[O-])C=C1F,train,24
zinc-9eeb569be1150ea0,CC(C)(C)NC(=O)C[NH2+]CC1=CC=C(C2=CC=CC=C2)S1,train,21
zinc-4706857ccc0a2e39,CCN(CCC1=NC2=CC=C(F)C=C2N1)C(=O)C(C)N1C=C[NH+]=C1C(C)C,train,27
zinc-e4d9a5ff497c2b40,CNC(=O)C1=CC=CC(NC(=O)N2CCC(OC3=CC=CC=C3Cl)CC2)=C1,train,27
zinc-8646bdcbf5d0067d,CCCC(NC(=O)CSC1=NN2C(C)=CC(C)=NC2=N1)C1=CC=CC=C1,train,26
zinc-198277e4d53295e4,O=C(NCCCC(=O)N1CCCC1)C1=CC2=C(C=N1)OC=C2,train,22
zinc-8f77e56a95871e1b,CC1=CSC(C(C)NC(=O)NC2=CC=CC(CN3C=CN=C3C(C)C)=C2)=N1,train,27
zinc-36f9c8480584d7d5,CC1=CC=C(N2N=C(C)C(S(=O)(=O)N(C)C3=CC=C(C)C=C3)=C2C)C=C1,train,26
zinc-6633cf12b9a28f1d,O=C(CCCN1C=CN=N1)N1CCC2=CC=CC=C2C1CC1=CC=CC=C1,train,27
zinc-63faa3352d7bca27,N#CC1=CC=C(CS(=O)(=O)C2=CC=C(O)C=C2)C=C1,train,19
zinc-4f4456dc5b96ac56,CC(C)[NH2+]CCCC(=O)NC1=CC(Br)=CC=C1O,train,18
zinc-fabab963b9b85ffc,CC1=CC=CC(CNC(=O)NC2=CC=NN2C2CCCCC2)=C1,train,23
zinc-f9c45ef7db9e89cb,O=C(CCOC1CCOCC1)NC1=CC=CC(C2=NC3=CC=CC=C3N2)=C1,train,27
zinc-e744184150d5c4b7,OC1(CN2C=NC3=CC=CC=C32)CCCCC1,train,17
zinc-b6e21aec16dde213,CCOC1=CC=C(C(=O)NC2=NC=C([N+](=O)[O-])S2)C=C1OCC,train,23
zinc-17cab53988471860,CC(O)(C[NH3+])CCC1=CC=CC=C1,train,13
zinc-551604185516ff39,CC1=CC=C(N(C(=O)C2CCCC2)C2C=CS(=O)(=O)C2)C=C1,train,22
zinc-b39a82b942c85991,CCC(C)C1=NC(Cl)=NN1C1=CC=C(OC)C=C1,train,18
zinc-de13af3dd0d59daf,CCC1=NN(C)C(OC)=C1CNC(=O)NCCC1CC2CCC1C2,train,24
zinc-aabbf8c2c9581208,CN(C)C(=O)SC1=CC=C(C[NH+]2CC(O)CC2C2CCCCC2)C=C1,train,25
zinc-8b2d73c2bad248f0,O=S(=O)(C1=C(F)C=CC=C1F)N1CCN(CC2=NOC=C2)CC1,train,23
zinc-3e7dfb5905e4b507,COCCNC(=O)C1CCC[NH+](C2CCN(C(=O)C3=C(C)C=CO3)CC2)C1,train,27
zinc-64446eb9c245233a,CC1CCCC[NH+]1CC1=CC=CC=C1CNCC1=CN=C(N(C)C)S1,train,25
zinc-1761e437458239f5,CN(C)C1=CC=C(C[NH+]2CCCC2C2=NC(C3=CC=CC=C3)=NO2)C=N1,train,26
zinc-30916286b223a104,CC1=NOC(C)=C1CC(=O)NCC1=CC=CC(C(F)(F)F)=C1,train,22
zinc-a1666f0e4f0824a9,NC1=NC(C2=CC=CS2)=CC(C2=CC=CC=C2Cl)=N1,train,19
